"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","has4Prod","has3Prod","hasManyProd","ageAtStartOfTenure","depositRate","savingsToSalaryRatio","salaryToAgeSq","ageGroup","salaryQuartile"
597,"Spain","Female",40,8,101993.12,"1","0","1",94774.12,"0",FALSE,FALSE,FALSE,32,11332.5688888889,0.119574509253042,59.233825,"36-40","2Q"
754,"Germany","Female",55,3,161608.81,"1","1","0",8080.85,"1",FALSE,FALSE,FALSE,52,40402.2025,4.99974662318939,2.67135537190083,"51-55","1Q"
850,"Spain","Female",45,2,122311.21,"1","1","1",19482.5,"0",FALSE,FALSE,FALSE,43,40770.4033333333,2.09266794986954,9.62098765432099,"41-45","1Q"
510,"France","Male",65,2,0,"2","1","1",48071.61,"0",FALSE,FALSE,FALSE,63,0,0,11.3778958579882,"61-65","1Q"
778,"Germany","Female",45,1,162150.42,"2","1","0",174531.27,"0",FALSE,FALSE,FALSE,44,81075.21,0.464531141038509,86.1882814814815,"41-45","4Q"
636,"France","Male",42,2,0,"2","1","1",55470.78,"0",FALSE,FALSE,FALSE,40,0,0,31.4460204081633,"41-45","2Q"
804,"France","Female",50,4,0,"1","1","1",8546.87,"1",FALSE,FALSE,FALSE,46,0,0,3.418748,"46-50","1Q"
514,"France","Male",32,8,0,"2","1","0",95857.18,"0",FALSE,FALSE,FALSE,24,0,0,93.61052734375,"31-35","2Q"
730,"France","Female",39,1,99010.67,"1","1","0",194945.8,"0",FALSE,FALSE,FALSE,38,49505.335,0.253944096256498,128.169493754109,"36-40","4Q"
525,"Spain","Female",37,0,0,"1","0","1",131521.72,"0",FALSE,FALSE,FALSE,37,0,0,96.0713805697589,"36-40","3Q"
616,"Spain","Male",30,5,0,"2","0","1",196108.51,"0",FALSE,FALSE,FALSE,25,0,0,217.898344444444,"26-30","4Q"
687,"Germany","Female",34,7,111388.18,"2","1","0",148564.76,"0",FALSE,FALSE,FALSE,27,13923.5225,0.0937202234231052,128.516228373702,"31-35","3Q"
715,"France","Female",41,8,56214.85,"2","0","0",92982.61,"1",FALSE,FALSE,FALSE,33,6246.09444444444,0.0671748668320285,55.3138667459845,"41-45","2Q"
512,"France","Female",36,3,84327.77,"2","1","0",17675.36,"0",FALSE,FALSE,FALSE,33,21081.9425,1.19273058653402,13.6383950617284,"36-40","1Q"
479,"France","Male",40,1,0,"2","0","0",114996.43,"0",FALSE,FALSE,FALSE,39,0,0,71.87276875,"36-40","3Q"
601,"France","Male",32,8,93012.89,"1","1","0",86957.42,"0",FALSE,FALSE,FALSE,24,10334.7655555556,0.118848576183097,84.91935546875,"31-35","2Q"
580,"Spain","Male",29,9,61710.44,"2","1","0",128077.8,"0",FALSE,FALSE,FALSE,20,6171.044,0.0481819956307807,152.292271105826,"26-30","3Q"
807,"France","Male",35,3,174790.15,"1","1","1",600.36,"0",FALSE,FALSE,FALSE,32,43697.5375,72.7855578319675,0.490089795918367,"31-35","1Q"
616,"Spain","Female",32,6,0,"2","1","1",43001.46,"0",FALSE,FALSE,FALSE,26,0,0,41.99361328125,"31-35","1Q"
721,"Germany","Male",37,3,107720.64,"1","1","1",158591.12,"0",FALSE,FALSE,FALSE,34,26930.16,0.169808750956548,115.84449963477,"36-40","4Q"
501,"France","Male",57,10,0,"2","1","1",47847.19,"0",FALSE,FALSE,FALSE,47,0,0,14.7267436134195,"56-60","1Q"
521,"France","Male",35,6,96423.84,"1","1","0",10488.44,"0",FALSE,FALSE,FALSE,29,13774.8342857143,1.31333489877563,8.56199183673469,"31-35","1Q"
850,"Spain","Male",30,2,141040.01,"1","1","1",5978.2,"0",FALSE,FALSE,FALSE,28,47013.3366666667,7.86412911355704,6.64244444444444,"26-30","1Q"
759,"France","Male",42,4,105420.18,"1","0","1",121409.06,"0",FALSE,FALSE,FALSE,38,21084.036,0.173661141927958,68.8259977324263,"41-45","3Q"
516,"Spain","Male",50,5,0,"1","0","1",146145.93,"1",FALSE,FALSE,FALSE,45,0,0,58.458372,"46-50","3Q"
711,"France","Female",38,2,129022.06,"2","1","1",14374.86,"1",FALSE,FALSE,FALSE,36,43007.3533333333,2.99184502202688,9.9548891966759,"36-40","1Q"
512,"Spain","Male",33,3,176666.62,"1","1","0",94670.77,"0",FALSE,FALSE,FALSE,30,44166.655,0.466528950804984,86.9336730945822,"31-35","2Q"
550,"France","Male",37,3,0,"1","1","1",179670.31,"0",FALSE,FALSE,FALSE,34,0,0,131.242008765522,"36-40","4Q"
608,"Spain","Female",41,3,89763.84,"1","0","0",199304.74,"1",FALSE,FALSE,FALSE,38,22440.96,0.112596218233445,118.563200475907,"41-45","4Q"
618,"France","Male",34,5,134954.53,"1","1","1",151954.39,"0",FALSE,FALSE,FALSE,29,22492.4216666667,0.148020874333849,131.448434256055,"31-35","4Q"
643,"France","Male",45,5,0,"1","1","0",142513.5,"1",FALSE,FALSE,FALSE,40,0,0,70.377037037037,"41-45","3Q"
671,"France","Male",45,2,106376.85,"1","0","1",158264.62,"0",FALSE,FALSE,FALSE,43,35458.95,0.224048495488126,78.1553679012346,"41-45","4Q"
689,"Germany","Male",33,2,161814.64,"2","1","0",169381.9,"0",FALSE,FALSE,FALSE,31,53938.2133333333,0.318441423394904,155.538934802571,"31-35","4Q"
603,"France","Male",31,8,0,"2","1","1",169915.02,"0",FALSE,FALSE,FALSE,23,0,0,176.810634755463,"31-35","4Q"
620,"France","Female",41,9,0,"2","0","0",88852.47,"0",FALSE,FALSE,FALSE,32,0,0,52.8569125520523,"41-45","2Q"
676,"France","Female",34,1,63095.01,"1","1","1",40645.81,"0",FALSE,FALSE,FALSE,33,31547.505,0.776156386107203,35.1607352941176,"31-35","1Q"
572,"Germany","Male",26,4,118287.01,"2","0","0",60427.3,"0",FALSE,FALSE,FALSE,22,23657.402,0.391501887391957,89.3894970414201,"26-30","2Q"
668,"Germany","Male",47,7,106854.21,"1","0","1",157959.02,"1",FALSE,FALSE,FALSE,40,13356.77625,0.0845584902337328,71.507025803531,"46-50","4Q"
695,"France","Male",46,7,49512.55,"1","1","0",133007.34,"0",FALSE,FALSE,FALSE,39,6189.06875,0.0465317835090906,62.8579111531191,"46-50","3Q"
730,"Spain","Female",33,9,0,"2","0","0",176576.62,"0",FALSE,FALSE,FALSE,24,0,0,162.145656565657,"31-35","4Q"
807,"France","Male",43,1,105799.32,"2","1","0",34888.04,"1",FALSE,FALSE,FALSE,42,52899.66,1.51626918565789,18.868599242834,"41-45","1Q"
592,"France","Male",54,8,0,"1","1","1",28737.71,"1",FALSE,FALSE,FALSE,46,0,0,9.8551817558299,"51-55","1Q"
726,"France","Female",31,9,114722.05,"2","1","1",98178.57,"0",FALSE,FALSE,FALSE,22,11472.205,0.116850398208081,102.162924037461,"31-35","2Q"
514,"Spain","Male",30,7,0,"1","0","1",125010.24,"0",FALSE,FALSE,FALSE,23,0,0,138.900266666667,"26-30","3Q"
567,"France","Male",42,2,0,"2","1","1",167984.61,"0",FALSE,FALSE,FALSE,40,0,0,95.2293707482993,"41-45","4Q"
850,"France","Male",33,10,0,"1","1","0",4861.72,"1",FALSE,FALSE,FALSE,23,0,0,4.46438934802571,"31-35","1Q"
671,"Germany","Male",45,6,99564.22,"1","1","1",108872.45,"1",FALSE,FALSE,FALSE,39,14223.46,0.130643335389256,53.7641728395062,"41-45","3Q"
670,"France","Male",37,4,170557.91,"2","1","0",198252.88,"0",FALSE,FALSE,FALSE,33,34111.582,0.172060965772603,144.815836376917,"36-40","4Q"
694,"France","Female",30,9,0,"2","1","1",26960.31,"0",FALSE,FALSE,FALSE,21,0,0,29.9559,"26-30","1Q"
547,"Germany","Female",39,6,74596.15,"3","1","1",85746.52,"1",FALSE,TRUE,TRUE,33,10656.5928571429,0.124280179034005,56.3750953320184,"36-40","2Q"
751,"Germany","Male",50,2,96888.39,"1","1","0",77206.25,"1",FALSE,FALSE,FALSE,48,32296.13,0.418309787096252,30.8825,"46-50","2Q"
594,"Germany","Female",29,3,130830.22,"1","1","0",61048.53,"0",FALSE,FALSE,FALSE,26,32707.555,0.535763187090664,72.5904042806183,"26-30","2Q"
673,"France","Male",72,1,0,"2","0","1",111981.19,"0",FALSE,FALSE,FALSE,71,0,0,21.6013097993827,"71-75","3Q"
610,"France","Male",40,0,0,"2","1","0",62232.6,"0",FALSE,FALSE,FALSE,40,0,0,38.895375,"36-40","2Q"
512,"France","Female",37,1,0,"2","0","1",156105.03,"0",FALSE,FALSE,FALSE,36,0,0,114.028509861213,"36-40","4Q"
767,"Germany","Male",20,3,119714.25,"2","0","1",150135.38,"0",FALSE,FALSE,FALSE,17,29928.5625,0.199343835543627,375.33845,"<25","4Q"
585,"France","Female",67,5,113978.97,"2","0","1",93146.11,"0",FALSE,FALSE,FALSE,62,18996.495,0.203942977328844,20.7498574292716,"66-70","2Q"
763,"Germany","Male",42,6,100160.75,"1","1","0",33462.94,"1",FALSE,FALSE,FALSE,36,14308.6785714286,0.427597771487758,18.9699206349206,"41-45","1Q"
712,"France","Female",29,2,0,"1","1","1",144375,"0",FALSE,FALSE,FALSE,27,0,0,171.67063020214,"26-30","3Q"
539,"Germany","Female",43,3,116220.5,"3","1","0",55803.96,"1",FALSE,TRUE,TRUE,40,29055.125,0.520664214510942,30.1806165494862,"41-45","2Q"
668,"France","Female",46,2,0,"3","1","0",89048.46,"1",FALSE,TRUE,TRUE,44,0,0,42.083393194707,"46-50","2Q"
703,"France","Male",28,2,81173.83,"2","0","1",162812.16,"0",FALSE,FALSE,FALSE,26,27057.9433333333,0.16619116983236,207.668571428571,"26-30","4Q"
662,"Spain","Male",38,4,0,"2","1","0",136259.65,"0",FALSE,FALSE,FALSE,34,0,0,94.3626385041551,"36-40","3Q"
725,"Germany","Female",39,5,116803.8,"1","1","0",124052.97,"0",FALSE,FALSE,FALSE,34,19467.3,0.15692731903154,81.5601380670611,"36-40","3Q"
703,"France","Male",37,8,105961.68,"2","0","1",74158.8,"0",FALSE,FALSE,FALSE,29,11773.52,0.158760929249125,54.1700511322133,"36-40","2Q"
659,"Germany","Male",67,6,117411.6,"1","1","1",45071.09,"1",FALSE,FALSE,FALSE,61,16773.0857142857,0.372147328016379,10.0403408331477,"66-70","1Q"
523,"Spain","Male",34,7,0,"2","1","0",62030.06,"0",FALSE,FALSE,FALSE,27,0,0,53.6592214532872,"31-35","2Q"
635,"France","Female",40,10,123497.58,"1","1","0",131953.23,"1",FALSE,FALSE,FALSE,30,11227.0527272727,0.0850835764101623,82.47076875,"36-40","3Q"
772,"Germany","Male",26,7,152400.51,"2","1","0",79414,"0",FALSE,FALSE,FALSE,19,19050.06375,0.23988293940615,117.476331360947,"26-30","2Q"
545,"France","Female",26,1,0,"2","1","1",199638.56,"0",FALSE,FALSE,FALSE,25,0,0,295.323313609467,"26-30","4Q"
634,"Germany","Male",24,8,103097.85,"1","1","1",157577.29,"0",FALSE,FALSE,FALSE,16,11455.3166666667,0.0726964949496635,273.571684027778,"<25","4Q"
739,"Germany","Male",54,8,126418.14,"1","1","0",134420.75,"1",FALSE,FALSE,FALSE,46,14046.46,0.104496218031814,46.0976508916324,"51-55","3Q"
771,"Germany","Female",36,5,77846.9,"1","0","0",99805.99,"0",FALSE,FALSE,FALSE,31,12974.4833333333,0.129997040591785,77.0107947530864,"36-40","2Q"
587,"Spain","Female",34,1,0,"2","1","1",97932.68,"0",FALSE,FALSE,FALSE,33,0,0,84.7168512110727,"31-35","2Q"
681,"France","Female",79,0,0,"2","0","1",170968.99,"0",FALSE,FALSE,FALSE,79,0,0,27.3944864605031,"76-80","4Q"
544,"Germany","Male",37,2,79731.91,"1","1","1",57558.95,"0",FALSE,FALSE,FALSE,35,26577.3033333333,0.461740586534906,42.0445215485756,"36-40","2Q"
696,"Spain","Male",28,8,0,"1","0","0",176713.47,"0",FALSE,FALSE,FALSE,20,0,0,225.399834183673,"26-30","4Q"
766,"Spain","Male",41,0,0,"2","0","1",34283.23,"0",FALSE,FALSE,FALSE,41,0,0,20.3945449137418,"41-45","1Q"
727,"France","Male",34,10,0,"2","1","1",198637.34,"0",FALSE,FALSE,FALSE,24,0,0,171.83160899654,"31-35","4Q"
671,"Germany","Female",34,6,37266.67,"2","0","0",156917.12,"0",FALSE,FALSE,FALSE,28,5323.81,0.0339275281116554,135.741453287197,"31-35","4Q"
693,"France","Female",30,6,127992.25,"1","1","1",50457.2,"0",FALSE,FALSE,FALSE,24,18284.6071428571,0.362378553365172,56.0635555555556,"26-30","1Q"
850,"Germany","Male",38,3,54901.01,"1","1","1",140075.55,"0",FALSE,FALSE,FALSE,35,13725.2525,0.097984641145439,97.0052285318559,"36-40","3Q"
732,"Germany","Male",42,9,108748.08,"2","1","1",65323.11,"0",FALSE,FALSE,FALSE,33,10874.808,0.166477193140376,37.0312414965986,"41-45","2Q"
726,"Spain","Female",48,6,99906.19,"1","1","0",64323.24,"0",FALSE,FALSE,FALSE,42,14272.3128571429,0.221884234331835,27.9180729166667,"46-50","2Q"
557,"France","Female",32,6,184686.41,"2","1","0",14956.44,"0",FALSE,FALSE,FALSE,26,26383.7728571429,1.76404096543983,14.6058984375,"31-35","1Q"
682,"France","Female",26,0,110654.02,"1","0","1",111879.21,"0",FALSE,FALSE,FALSE,26,110654.02,0.989048993106047,165.501789940828,"26-30","3Q"
738,"Spain","Male",31,9,79019.8,"1","1","1",18606.23,"0",FALSE,FALSE,FALSE,22,7901.98,0.424695384287951,19.3613215400624,"31-35","1Q"
531,"Spain","Female",36,9,99240.51,"1","1","0",123137.01,"0",FALSE,FALSE,FALSE,27,9924.051,0.080593568091348,95.013125,"36-40","3Q"
498,"France","Male",34,2,0,"2","1","1",148528.24,"0",FALSE,FALSE,FALSE,32,0,0,128.484636678201,"31-35","3Q"
651,"France","Male",36,7,0,"2","1","0",13898.31,"0",FALSE,FALSE,FALSE,29,0,0,10.7240046296296,"36-40","1Q"
549,"Spain","Female",39,7,0,"1","0","0",81259.25,"1",FALSE,FALSE,FALSE,32,0,0,53.4248849441157,"36-40","2Q"
791,"Germany","Female",35,7,52436.2,"1","1","0",161051.75,"0",FALSE,FALSE,FALSE,28,6554.525,0.040698253822141,131.470816326531,"31-35","4Q"
650,"Spain","Male",41,9,0,"2","0","1",191599.67,"0",FALSE,FALSE,FALSE,32,0,0,113.979577632362,"41-45","4Q"
733,"Germany","Male",34,3,100337.96,"3","1","0",48559.19,"1",FALSE,TRUE,TRUE,31,25084.49,0.51657554419668,42.0062197231834,"31-35","1Q"
811,"Germany","Female",34,1,149297.19,"2","1","1",186339.74,"0",FALSE,FALSE,FALSE,33,74648.595,0.400604803892074,161.193546712803,"31-35","4Q"
707,"France","Male",30,8,0,"2","1","0",33159.37,"0",FALSE,FALSE,FALSE,22,0,0,36.8437444444444,"26-30","1Q"
712,"Germany","Male",28,4,145605.44,"1","0","1",93883.53,"0",FALSE,FALSE,FALSE,24,29121.088,0.310183138618669,119.749400510204,"26-30","2Q"
706,"Spain","Female",37,7,0,"2","1","1",110899.3,"0",FALSE,FALSE,FALSE,30,0,0,81.0075237399562,"36-40","3Q"
756,"France","Male",62,3,0,"1","1","1",11199.04,"1",FALSE,FALSE,FALSE,59,0,0,2.91338189386056,"61-65","1Q"
777,"France","Female",53,10,0,"2","1","0",189992.97,"0",FALSE,FALSE,FALSE,43,0,0,67.6372267710929,"51-55","4Q"
646,"France","Male",35,6,84026.86,"1","0","1",164255.69,"0",FALSE,FALSE,FALSE,29,12003.8371428571,0.0730801906640625,134.08627755102,"31-35","4Q"
714,"France","Male",46,1,0,"1","1","0",152167.79,"1",FALSE,FALSE,FALSE,45,0,0,71.9129442344045,"46-50","4Q"
782,"France","Male",39,8,0,"2","1","1",33949.67,"0",FALSE,FALSE,FALSE,31,0,0,22.3206245890861,"36-40","1Q"
775,"Spain","Male",29,10,0,"2","1","1",68143.93,"0",FALSE,FALSE,FALSE,19,0,0,81.0272651605232,"26-30","2Q"
479,"Germany","Male",35,4,138718.92,"1","1","1",47251.79,"1",FALSE,FALSE,FALSE,31,27743.784,0.587147788475315,38.5728897959184,"31-35","1Q"
807,"France","Male",42,7,118274.71,"1","1","1",25885.72,"0",FALSE,FALSE,FALSE,35,14784.33875,0.57113878810402,14.6744444444444,"41-45","1Q"
799,"France","Female",22,8,174185.98,"2","0","1",192633.85,"0",FALSE,FALSE,FALSE,14,19353.9977777778,0.100470388655876,398.00382231405,"<25","4Q"
675,"France","Male",40,7,113208.86,"2","1","0",34577.36,"0",FALSE,FALSE,FALSE,33,14151.1075,0.409259339058852,21.61085,"36-40","1Q"
602,"Spain","Male",29,5,103907.28,"1","1","0",161229.84,"0",FALSE,FALSE,FALSE,24,17317.88,0.107411134316079,191.712057074911,"26-30","4Q"
475,"France","Female",32,8,119023.28,"1","1","0",100816.29,"0",FALSE,FALSE,FALSE,24,13224.8088888889,0.1311773016929,98.453408203125,"31-35","3Q"
744,"Spain","Female",26,5,166297.89,"1","1","1",181694.44,"0",FALSE,FALSE,FALSE,21,27716.315,0.15254355058966,268.77875739645,"26-30","4Q"
588,"Spain","Male",34,10,0,"2","1","0",79078.91,"0",FALSE,FALSE,FALSE,24,0,0,68.4073615916955,"31-35","2Q"
703,"Germany","Male",42,9,63227,"1","0","1",137316.32,"0",FALSE,FALSE,FALSE,33,6322.7,0.0460447818584128,77.8437188208617,"41-45","3Q"
747,"Spain","Female",41,5,94521.17,"2","1","0",194926.86,"0",FALSE,FALSE,FALSE,36,15753.5283333333,0.0808176376171726,115.958869720405,"41-45","4Q"
583,"France","Male",27,7,0,"2","1","0",51285.49,"0",FALSE,FALSE,FALSE,20,0,0,70.3504663923182,"26-30","2Q"
750,"Spain","Female",34,9,112822.26,"1","0","0",150401.53,"1",FALSE,FALSE,FALSE,25,11282.226,0.0750140374236884,130.105129757785,"31-35","4Q"
681,"France","Male",38,3,0,"2","1","1",112491.96,"0",FALSE,FALSE,FALSE,35,0,0,77.9030193905817,"36-40","3Q"
773,"France","Male",25,2,135903.33,"1","1","0",73656.38,"0",FALSE,FALSE,FALSE,23,45301.11,0.615033076564447,117.850208,"<25","2Q"
714,"France","Female",31,4,125169.26,"1","1","1",106636.89,"0",FALSE,FALSE,FALSE,27,25033.852,0.234757896634082,110.964505723205,"31-35","3Q"
687,"Spain","Female",44,7,0,"3","1","0",155853.52,"1",FALSE,TRUE,TRUE,37,0,0,80.5028512396694,"41-45","4Q"
511,"France","Male",58,0,149117.31,"1","1","1",162599.51,"0",FALSE,FALSE,FALSE,58,149117.31,0.917083390964708,48.3351694411415,"56-60","4Q"
627,"France","Male",33,5,0,"2","1","1",103737.82,"0",FALSE,FALSE,FALSE,28,0,0,95.2597061524334,"31-35","3Q"
694,"France","Female",31,10,0,"2","1","0",160990.27,"0",FALSE,FALSE,FALSE,21,0,0,167.523694068678,"31-35","4Q"
616,"Spain","Female",36,6,132311.71,"1","0","0",15462.84,"0",FALSE,FALSE,FALSE,30,18901.6728571429,1.22239335446418,11.9312037037037,"36-40","1Q"
687,"France","Male",35,8,0,"2","1","0",10334.05,"0",FALSE,FALSE,FALSE,27,0,0,8.43595918367347,"31-35","1Q"
712,"France","Female",33,6,0,"2","1","1",190686.16,"0",FALSE,FALSE,FALSE,27,0,0,175.102075298439,"31-35","4Q"
553,"France","Male",33,4,118082.89,"1","0","0",94440.45,"0",FALSE,FALSE,FALSE,29,23616.578,0.250068461130797,86.7221763085399,"31-35","2Q"
667,"France","Male",31,1,119266.69,"1","1","1",28257.63,"0",FALSE,FALSE,FALSE,30,59633.345,2.11034488738086,29.4044016649324,"31-35","1Q"
731,"France","Male",43,2,0,"1","1","1",170034.95,"1",FALSE,FALSE,FALSE,41,0,0,91.9604921579232,"41-45","4Q"
629,"Germany","Male",35,7,156847.29,"2","1","0",31824.29,"0",FALSE,FALSE,FALSE,28,19605.91125,0.616067514781948,25.979012244898,"31-35","1Q"
614,"France","Male",50,4,137104.47,"1","1","0",127166.49,"1",FALSE,FALSE,FALSE,46,27420.894,0.215629872303623,50.866596,"46-50","3Q"
438,"Germany","Male",31,8,78398.69,"1","1","0",44937.01,"0",FALSE,FALSE,FALSE,23,8710.96555555556,0.193848356968022,46.7606763787721,"31-35","1Q"
652,"France","Female",80,4,0,"2","1","1",188603.07,"0",FALSE,FALSE,FALSE,76,0,0,29.4692296875,"76-80","4Q"
729,"Germany","Male",30,6,63669.42,"1","1","0",145111.37,"0",FALSE,FALSE,FALSE,24,9095.63142857143,0.0626803497794241,161.234855555556,"26-30","3Q"
642,"France","Male",38,3,0,"2","0","0",171463.83,"0",FALSE,FALSE,FALSE,35,0,0,118.742264542936,"36-40","4Q"
806,"Germany","Female",59,0,135296.33,"1","1","0",182822.5,"0",FALSE,FALSE,FALSE,59,135296.33,0.740042007958539,52.5201091640333,"56-60","4Q"
744,"Spain","Male",36,2,153804.44,"1","1","1",87213.33,"0",FALSE,FALSE,FALSE,34,51268.1466666667,0.587847599290919,67.2942361111111,"36-40","2Q"
474,"Spain","Male",37,3,0,"2","0","0",57175.32,"0",FALSE,FALSE,FALSE,34,0,0,41.7642951059167,"36-40","2Q"
559,"France","Male",49,2,147069.78,"1","1","0",120540.83,"1",FALSE,FALSE,FALSE,47,49023.26,0.406694229664753,50.2044273219492,"46-50","3Q"
706,"Spain","Male",42,9,0,"2","1","1",28714.34,"0",FALSE,FALSE,FALSE,33,0,0,16.2779705215419,"41-45","1Q"
628,"Spain","Female",22,3,0,"1","1","0",85426.28,"0",FALSE,FALSE,FALSE,19,0,0,176.500578512397,"<25","2Q"
429,"France","Male",24,4,95741.75,"1","1","0",46170.75,"0",FALSE,FALSE,FALSE,20,19148.35,0.4147290221623,80.1575520833333,"<25","1Q"
525,"Spain","Female",57,2,145965.33,"1","1","1",64448.36,"0",FALSE,FALSE,FALSE,55,48655.11,0.754947216655319,19.8363681132656,"56-60","2Q"
680,"France","Female",30,8,141441.75,"1","1","1",16278.97,"0",FALSE,FALSE,FALSE,22,15715.75,0.965401987963612,18.0877444444444,"26-30","1Q"
749,"France","Male",40,1,139290.41,"1","1","0",182855.42,"1",FALSE,FALSE,FALSE,39,69645.205,0.38087580340796,114.2846375,"36-40","4Q"
763,"France","Female",31,4,0,"2","0","0",50404.72,"0",FALSE,FALSE,FALSE,27,0,0,52.4502809573361,"31-35","1Q"
734,"France","Male",30,3,0,"2","1","0",107640.25,"0",FALSE,FALSE,FALSE,27,0,0,119.600277777778,"26-30","3Q"
716,"France","Male",35,4,144428.87,"1","1","0",134132.65,"0",FALSE,FALSE,FALSE,31,28885.774,0.215352294911045,109.496040816327,"31-35","3Q"
594,"France","Male",35,2,0,"2","1","0",103480.69,"0",FALSE,FALSE,FALSE,33,0,0,84.4740326530612,"31-35","3Q"
644,"France","Female",46,9,95441.27,"1","1","0",108761.05,"1",FALSE,FALSE,FALSE,37,9544.127,0.0877531708272401,51.3993620037807,"46-50","3Q"
671,"Germany","Male",35,1,144848.74,"1","1","1",179012.3,"0",FALSE,FALSE,FALSE,34,72424.37,0.404577618409461,146.132489795918,"31-35","4Q"
664,"Germany","Male",26,7,116244.14,"2","1","1",95145.14,"0",FALSE,FALSE,FALSE,19,14530.5175,0.15271949255632,140.74724852071,"26-30","2Q"
656,"France","Male",50,7,0,"2","0","1",72143.44,"0",FALSE,FALSE,FALSE,43,0,0,28.857376,"46-50","2Q"
667,"Spain","Female",40,1,146502.07,"1","1","0",19162.89,"0",FALSE,FALSE,FALSE,39,73251.035,3.82254633826109,11.97680625,"36-40","1Q"
663,"Germany","Male",44,2,117028.6,"2","0","1",144680.18,"0",FALSE,FALSE,FALSE,42,39009.5333333333,0.269625966274948,74.7314979338843,"41-45","3Q"
584,"Germany","Female",30,8,112013.81,"1","1","0",177772.03,"1",FALSE,FALSE,FALSE,22,12445.9788888889,0.0700108947897422,197.524477777778,"26-30","4Q"
626,"Spain","Female",37,6,108269.37,"1","1","0",5597.94,"0",FALSE,FALSE,FALSE,31,15467.0528571429,2.76299011013745,4.0890723155588,"36-40","1Q"
485,"France","Male",29,7,182123.79,"1","1","0",116828.51,"1",FALSE,FALSE,FALSE,22,22765.47375,0.194862313573973,138.916183115339,"26-30","3Q"
659,"Germany","Female",32,3,150923.74,"2","0","1",174652.51,"0",FALSE,FALSE,FALSE,29,37730.935,0.216034312933722,170.559091796875,"31-35","4Q"
649,"France","Male",33,2,0,"2","1","0",2010.98,"0",FALSE,FALSE,FALSE,31,0,0,1.84662993572084,"31-35","1Q"
805,"Spain","Female",39,5,165272.13,"1","1","0",14109.85,"1",FALSE,FALSE,FALSE,34,27545.355,1.95220750043409,9.2766929651545,"36-40","1Q"
716,"Germany","Female",39,10,115301.31,"1","1","0",43527.4,"1",FALSE,FALSE,FALSE,29,10481.9372727273,0.240812391108297,28.6176199868508,"36-40","1Q"
642,"Germany","Female",40,6,129502.49,"2","0","1",86099.23,"1",FALSE,FALSE,FALSE,34,18500.3557142857,0.214872487411162,53.81201875,"36-40","2Q"
659,"France","Male",31,4,118342.26,"1","0","0",161574.19,"0",FALSE,FALSE,FALSE,27,23668.452,0.146486589225668,168.131311134235,"31-35","4Q"
545,"Spain","Female",47,5,0,"2","1","1",38970.14,"0",FALSE,FALSE,FALSE,42,0,0,17.6415301041195,"46-50","1Q"
543,"France","Male",22,8,0,"2","0","0",127587.22,"0",FALSE,FALSE,FALSE,14,0,0,263.609958677686,"<25","3Q"
718,"France","Female",25,7,0,"2","1","0",30380.12,"0",FALSE,FALSE,FALSE,18,0,0,48.608192,"<25","1Q"
840,"France","Female",43,7,0,"2","1","0",90908.95,"0",FALSE,FALSE,FALSE,36,0,0,49.1665494862088,"41-45","2Q"
630,"Germany","Female",34,9,106937.05,"2","1","0",138275.01,"0",FALSE,FALSE,FALSE,25,10693.705,0.0773364977518353,119.615060553633,"31-35","3Q"
643,"Germany","Male",59,3,170331.37,"1","1","1",32171.79,"0",FALSE,FALSE,FALSE,56,42582.8425,1.32360812065477,9.2421114622235,"56-60","1Q"
654,"Germany","Female",32,1,114510.85,"1","1","1",126143.23,"0",FALSE,FALSE,FALSE,31,57255.425,0.453892174792099,123.186748046875,"31-35","3Q"
